kog'maw,mid,0.32954545454545453,29,88
kog'maw,bot,0.3333333333333333,27,81
kog'maw,support,0.0,0,1
darius,top,0.4567901234567901,37,81
darius,jungle,0.0,0,1
darius,mid,0.5,1,2
darius,bot,0.5,1,2
darius,support,0.0,0,1
ivern,top,0.0,0,1
ivern,jungle,0.3333333333333333,15,45
ivern,mid,0.0,0,1
ivern,bot,0.0,0,1
ivern,support,0.0,0,2
twitch,top,0.5,1,2
twitch,jungle,0.0,0,1
twitch,mid,0.0,0,1
twitch,bot,0.4857142857142857,34,70
twitch,support,0.0,0,1
nunu & willump,top,0.0,0,1
nunu & willump,jungle,0.41304347826086957,19,46
nunu & willump,mid,0.5,6,12
nunu & willump,bot,0.0,0,1
nunu & willump,support,0.0,0,1
volibear,top,0.5,2,4
volibear,jungle,0.0,0,1
volibear,mid,0.0,0,2
volibear,bot,0.0,0,1
volibear,support,0.6,21,35
master yi,top,0.0,0,1
master yi,jungle,0.07692307692307693,1,13
master yi,mid,0.0,0,1
master yi,bot,0.0,0,1
master yi,support,0.0,0,1
amumu,top,0.0,0,3
amumu,jungle,0.125,1,8
amumu,mid,0.0,0,1
amumu,bot,0.0,0,1
amumu,support,0.0,0,1
janna,top,0.7692307692307693,10,13
janna,jungle,0.0,0,1
janna,mid,0.0,0,1
janna,bot,0.0,0,2
janna,support,0.4626865671641791,31,67
wukong,top,0.5186862967157417,458,883
wukong,jungle,0.42718446601941745,44,103
wukong,mid,0.5,4,8
wukong,bot,0.35135135135135137,13,37
wukong,support,0.5121951219512195,21,41
rammus,top,0.0,0,1
rammus,jungle,0.25,1,4
rammus,mid,0.0,0,2
rammus,bot,0.0,0,1
rammus,support,0.0,0,2
vi,top,0.0,0,1
vi,jungle,0.4,6,15
vi,mid,0.5,1,2
vi,bot,0.0,0,1
vi,support,0.0,0,1
brand,top,0.0,0,1
brand,jungle,0.42857142857142855,3,7
brand,mid,0.0,0,1
brand,bot,0.0,0,4
brand,support,0.2857142857142857,2,7
teemo,top,0.0,0,3
teemo,jungle,0.0,0,2
teemo,mid,0.0,0,1
teemo,bot,0.0,0,1
teemo,support,0.0,0,1
fiddlesticks 2020,top,0.5789473684210527,11,19
fiddlesticks 2020,jungle,0.46153846153846156,24,52
fiddlesticks 2020,mid,0.45454545454545453,15,33
fiddlesticks 2020,bot,0.0,0,1
fiddlesticks 2020,support,0.4,2,5
volibear 2011,top,0.0,0,1
volibear 2011,jungle,0.0,0,1
volibear 2011,mid,0.0,0,1
volibear 2011,bot,0.0,0,1
volibear 2011,support,0.5,1,2
volibear 2020,top,0.5073649754500819,310,611
volibear 2020,jungle,0.51440329218107,500,972
volibear 2020,mid,0.0,0,3
volibear 2020,bot,0.3333333333333333,1,3
volibear 2020,support,0.5,1,2
udyr,top,0.0,0,1
udyr,jungle,0.0,0,2
udyr,mid,0.0,0,1
udyr,bot,0.0,0,1
udyr,support,0.0,0,1
lillia,top,0.3333333333333333,7,21
lillia,jungle,0.47544204322200395,242,509
lillia,mid,0.5714285714285714,4,7
lillia,bot,0.0,0,1
lillia,support,0.0,0,1
snydra,top,0.0,0,1
snydra,jungle,0.0,0,1
snydra,mid,0.5802469135802469,47,81
snydra,bot,0.0,0,1
snydra,support,0.0,0,1
yone,top,0.0,0,2
yone,jungle,0.6666666666666666,2,3
yone,mid,0.5306122448979592,26,49
yone,bot,0.0,0,1
yone,support,0.0,0,1
samira,top,0.0,0,1
samira,jungle,0.0,0,1
samira,mid,0.0,0,2
samira,bot,0.55,33,60
samira,support,0.0,0,1
tahmkench,top,0.0,0,1
tahmkench,jungle,0.0,0,1
tahmkench,mid,0.0,0,1
tahmkench,bot,0.0,0,1
tahmkench,support,0.0,0,5
seraphine,top,0.0,0,1
seraphine,jungle,0.0,0,1
seraphine,mid,0.0,0,1
seraphine,bot,0.0,0,1
seraphine,support,0.25,1,4
